CON_ID,POLLING_BOOTH_ID,NAME,LOCATION_LAT,LOCATION_LONG,ADDRESS
2,384,"Anganwadi Centre, Ambedkar Chowk - Booth No. 34",12.361431,82.584378,"Anganwadi Centre, Ambedkar Chowk, West Constituency"
2,385,"Government Primary School, Ambedkar Chowk - Booth No. 35",21.309883,83.70491,"Government Primary School, Ambedkar Chowk, West Constituency"
2,386,"Panchayat Bhawan, School Area - Booth No. 36",27.289452,76.490373,"Panchayat Bhawan, School Area, West Constituency"
2,387,"Library Building, Lakshmi Colony - Booth No. 37",22.660717,76.481917,"Library Building, Lakshmi Colony, West Constituency"
2,388,"Panchayat Bhawan, Market Street - Booth No. 38",18.808942,85.268425,"Panchayat Bhawan, Market Street, West Constituency"
2,389,"Government Primary School, Market Street - Booth No. 39",20.212166,85.042732,"Government Primary School, Market Street, West Constituency"
2,390,"Anganwadi Centre, Park View - Booth No. 40",27.713702,84.156546,"Anganwadi Centre, Park View, West Constituency"
2,391,"Town Hall, Temple Road - Booth No. 41",22.644542,74.105251,"Town Hall, Temple Road, West Constituency"
2,392,"Community Hall, Station Area - Booth No. 42",13.442505,73.888213,"Community Hall, Station Area, West Constituency"
2,393,"Zilla Parishad School, Gandhi Nagar - Booth No. 43",25.19146,80.668035,"Zilla Parishad School, Gandhi Nagar, West Constituency"
2,394,"Zilla Parishad School, MG Road - Booth No. 44",26.098186,82.367933,"Zilla Parishad School, MG Road, West Constituency"
2,395,"Community Hall, Park View - Booth No. 45",21.127653,84.230407,"Community Hall, Park View, West Constituency"
2,396,"Library Building, Market Street - Booth No. 46",15.8991,85.373646,"Library Building, Market Street, West Constituency"
2,397,"Government Girls High School, Station Area - Booth No. 47",13.13647,82.591521,"Government Girls High School, Station Area, West Constituency"
2,398,"Zilla Parishad School, Park View - Booth No. 48",26.855676,87.489016,"Zilla Parishad School, Park View, West Constituency"
2,399,"Zilla Parishad School, Hospital Road - Booth No. 49",15.443255,75.440119,"Zilla Parishad School, Hospital Road, West Constituency"
2,400,"Town Hall, Market Street - Booth No. 50",23.290367,75.712877,"Town Hall, Market Street, West Constituency"
2,401,"Anganwadi Centre, Ambedkar Chowk - Booth No. 51",23.477506,82.746622,"Anganwadi Centre, Ambedkar Chowk, West Constituency"
2,402,"Town Hall, Ambedkar Chowk - Booth No. 52",22.088257,79.446695,"Town Hall, Ambedkar Chowk, West Constituency"
2,403,"Government Primary School, MG Road - Booth No. 53",20.785036,80.73263,"Government Primary School, MG Road, West Constituency"
2,404,"Panchayat Bhawan, Temple Road - Booth No. 54",24.230533,75.582329,"Panchayat Bhawan, Temple Road, West Constituency"
2,405,"Town Hall, MG Road - Booth No. 55",25.450009,79.171433,"Town Hall, MG Road, West Constituency"
2,406,"Municipal High School, Temple Road - Booth No. 56",26.531374,77.40719,"Municipal High School, Temple Road, West Constituency"
2,407,"Panchayat Bhawan, Market Street - Booth No. 57",20.243203,73.711657,"Panchayat Bhawan, Market Street, West Constituency"
2,408,"Government Primary School, Gandhi Nagar - Booth No. 58",18.435764,73.009939,"Government Primary School, Gandhi Nagar, West Constituency"
2,409,"Town Hall, Temple Road - Booth No. 59",19.40558,84.692163,"Town Hall, Temple Road, West Constituency"
2,410,"Community Hall, Temple Road - Booth No. 60",20.536229,76.481256,"Community Hall, Temple Road, West Constituency"
2,411,"Government Girls High School, Ambedkar Chowk - Booth No. 61",24.068017,73.172732,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,412,"Community Hall, School Area - Booth No. 62",21.528829,72.240607,"Community Hall, School Area, West Constituency"
2,413,"Town Hall, Gandhi Nagar - Booth No. 63",12.823907,84.976787,"Town Hall, Gandhi Nagar, West Constituency"
2,414,"Municipal High School, Gandhi Nagar - Booth No. 64",12.219899,81.286219,"Municipal High School, Gandhi Nagar, West Constituency"
2,415,"Community Hall, Ambedkar Chowk - Booth No. 65",12.47175,87.00105,"Community Hall, Ambedkar Chowk, West Constituency"
2,416,"Anganwadi Centre, Park View - Booth No. 66",20.723573,85.187379,"Anganwadi Centre, Park View, West Constituency"
2,417,"Anganwadi Centre, Gandhi Nagar - Booth No. 67",25.994491,85.826575,"Anganwadi Centre, Gandhi Nagar, West Constituency"
2,418,"Government Girls High School, Hospital Road - Booth No. 68",26.548571,81.454678,"Government Girls High School, Hospital Road, West Constituency"
2,419,"Government Girls High School, Gandhi Nagar - Booth No. 69",20.54067,81.935206,"Government Girls High School, Gandhi Nagar, West Constituency"
2,420,"Government Primary School, Market Street - Booth No. 70",22.680234,78.090736,"Government Primary School, Market Street, West Constituency"
2,421,"Community Hall, Hospital Road - Booth No. 71",20.555367,85.054493,"Community Hall, Hospital Road, West Constituency"
2,422,"Temple Hall, Ambedkar Chowk - Booth No. 72",18.563075,75.376902,"Temple Hall, Ambedkar Chowk, West Constituency"
2,423,"Government Girls High School, School Area - Booth No. 73",19.159306,84.693396,"Government Girls High School, School Area, West Constituency"
2,424,"Anganwadi Centre, Ambedkar Chowk - Booth No. 74",17.898154,87.463726,"Anganwadi Centre, Ambedkar Chowk, West Constituency"
2,425,"Library Building, Station Area - Booth No. 75",20.670486,72.249092,"Library Building, Station Area, West Constituency"
2,426,"Temple Hall, MG Road - Booth No. 76",25.571297,73.33717,"Temple Hall, MG Road, West Constituency"
2,427,"Town Hall, Ambedkar Chowk - Booth No. 77",27.262976,75.872772,"Town Hall, Ambedkar Chowk, West Constituency"
2,428,"Library Building, Park View - Booth No. 78",23.257425,76.297274,"Library Building, Park View, West Constituency"
2,429,"Zilla Parishad School, School Area - Booth No. 79",23.064743,78.907015,"Zilla Parishad School, School Area, West Constituency"
2,430,"Government Primary School, Lakshmi Colony - Booth No. 80",26.718413,80.041996,"Government Primary School, Lakshmi Colony, West Constituency"
2,431,"Community Hall, School Area - Booth No. 81",20.388478,73.925974,"Community Hall, School Area, West Constituency"
2,432,"Municipal High School, MG Road - Booth No. 82",17.43214,85.460238,"Municipal High School, MG Road, West Constituency"
2,433,"Library Building, Hospital Road - Booth No. 83",26.487471,80.612185,"Library Building, Hospital Road, West Constituency"
2,434,"Zilla Parishad School, Hospital Road - Booth No. 84",15.645928,76.997172,"Zilla Parishad School, Hospital Road, West Constituency"
2,435,"Temple Hall, Market Street - Booth No. 85",24.940998,73.877893,"Temple Hall, Market Street, West Constituency"
2,436,"Town Hall, Market Street - Booth No. 86",23.873681,75.958997,"Town Hall, Market Street, West Constituency"
2,437,"Town Hall, MG Road - Booth No. 87",18.096121,72.183321,"Town Hall, MG Road, West Constituency"
2,438,"Community Hall, Park View - Booth No. 88",20.936233,76.169001,"Community Hall, Park View, West Constituency"
2,439,"Government Girls High School, MG Road - Booth No. 89",23.521804,79.105187,"Government Girls High School, MG Road, West Constituency"
2,440,"Town Hall, School Area - Booth No. 90",26.676211,87.952598,"Town Hall, School Area, West Constituency"
2,441,"Municipal High School, Ambedkar Chowk - Booth No. 91",27.926838,78.720435,"Municipal High School, Ambedkar Chowk, West Constituency"
2,442,"Panchayat Bhawan, Ambedkar Chowk - Booth No. 92",22.36265,77.242347,"Panchayat Bhawan, Ambedkar Chowk, West Constituency"
2,443,"Library Building, Temple Road - Booth No. 93",12.657209,87.080675,"Library Building, Temple Road, West Constituency"
2,444,"Government Primary School, Lakshmi Colony - Booth No. 94",13.026917,75.574826,"Government Primary School, Lakshmi Colony, West Constituency"
2,445,"Town Hall, Park View - Booth No. 95",26.051174,74.692024,"Town Hall, Park View, West Constituency"
2,446,"Library Building, MG Road - Booth No. 96",19.039242,84.077425,"Library Building, MG Road, West Constituency"
2,447,"Temple Hall, Hospital Road - Booth No. 97",18.116208,82.675011,"Temple Hall, Hospital Road, West Constituency"
2,448,"Government Girls High School, Park View - Booth No. 98",16.252907,83.000585,"Government Girls High School, Park View, West Constituency"
2,449,"Anganwadi Centre, Lakshmi Colony - Booth No. 99",26.920277,85.898579,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,450,"Zilla Parishad School, Ambedkar Chowk - Booth No. 100",18.755305,76.507626,"Zilla Parishad School, Ambedkar Chowk, West Constituency"
2,451,"Anganwadi Centre, MG Road - Booth No. 101",26.770849,74.323644,"Anganwadi Centre, MG Road, West Constituency"
2,452,"Zilla Parishad School, Market Street - Booth No. 102",19.166953,86.797388,"Zilla Parishad School, Market Street, West Constituency"
2,453,"Panchayat Bhawan, Ambedkar Chowk - Booth No. 103",15.139936,79.472953,"Panchayat Bhawan, Ambedkar Chowk, West Constituency"
2,454,"Anganwadi Centre, Hospital Road - Booth No. 104",12.528802,76.819132,"Anganwadi Centre, Hospital Road, West Constituency"
2,455,"Library Building, Ambedkar Chowk - Booth No. 105",21.600049,86.514503,"Library Building, Ambedkar Chowk, West Constituency"
2,456,"Zilla Parishad School, School Area - Booth No. 106",15.44582,86.877089,"Zilla Parishad School, School Area, West Constituency"
2,457,"Government Primary School, MG Road - Booth No. 107",14.039051,74.478892,"Government Primary School, MG Road, West Constituency"
2,458,"Municipal High School, Park View - Booth No. 108",15.561331,79.589553,"Municipal High School, Park View, West Constituency"
2,459,"Library Building, Ambedkar Chowk - Booth No. 109",20.803624,73.854996,"Library Building, Ambedkar Chowk, West Constituency"
2,460,"Zilla Parishad School, Hospital Road - Booth No. 110",19.216904,73.355311,"Zilla Parishad School, Hospital Road, West Constituency"
2,461,"Municipal High School, Gandhi Nagar - Booth No. 111",18.139173,78.867691,"Municipal High School, Gandhi Nagar, West Constituency"
2,462,"Government Primary School, Ambedkar Chowk - Booth No. 112",22.691524,81.724075,"Government Primary School, Ambedkar Chowk, West Constituency"
2,463,"Anganwadi Centre, Gandhi Nagar - Booth No. 113",26.819235,81.855803,"Anganwadi Centre, Gandhi Nagar, West Constituency"
2,464,"Government Girls High School, Ambedkar Chowk - Booth No. 114",14.12747,87.818383,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,465,"Town Hall, Market Street - Booth No. 115",17.360748,85.585296,"Town Hall, Market Street, West Constituency"
2,466,"Municipal High School, Lakshmi Colony - Booth No. 116",18.004388,77.802324,"Municipal High School, Lakshmi Colony, West Constituency"
2,467,"Library Building, Ambedkar Chowk - Booth No. 117",20.15797,85.942971,"Library Building, Ambedkar Chowk, West Constituency"
2,468,"Panchayat Bhawan, School Area - Booth No. 118",25.918377,77.81388,"Panchayat Bhawan, School Area, West Constituency"
2,469,"Government Primary School, Lakshmi Colony - Booth No. 119",15.383419,73.31293,"Government Primary School, Lakshmi Colony, West Constituency"
2,470,"Zilla Parishad School, Market Street - Booth No. 120",12.113795,81.415313,"Zilla Parishad School, Market Street, West Constituency"
2,471,"Community Hall, School Area - Booth No. 121",14.312967,76.573875,"Community Hall, School Area, West Constituency"
2,472,"Temple Hall, Station Area - Booth No. 122",24.813547,74.75117,"Temple Hall, Station Area, West Constituency"
2,473,"Panchayat Bhawan, Park View - Booth No. 123",16.955643,76.47112,"Panchayat Bhawan, Park View, West Constituency"
2,474,"Government Girls High School, Lakshmi Colony - Booth No. 124",13.369674,82.280264,"Government Girls High School, Lakshmi Colony, West Constituency"
2,475,"Library Building, MG Road - Booth No. 125",27.448968,80.431628,"Library Building, MG Road, West Constituency"
2,476,"Anganwadi Centre, Lakshmi Colony - Booth No. 126",13.936718,85.52794,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,477,"Government Primary School, Gandhi Nagar - Booth No. 127",25.672364,87.441043,"Government Primary School, Gandhi Nagar, West Constituency"
2,478,"Town Hall, Lakshmi Colony - Booth No. 128",25.474032,76.408346,"Town Hall, Lakshmi Colony, West Constituency"
2,479,"Anganwadi Centre, MG Road - Booth No. 129",22.652269,84.541503,"Anganwadi Centre, MG Road, West Constituency"
2,480,"Government Girls High School, School Area - Booth No. 130",15.887497,83.005875,"Government Girls High School, School Area, West Constituency"
2,481,"Anganwadi Centre, School Area - Booth No. 131",18.77319,78.177783,"Anganwadi Centre, School Area, West Constituency"
2,482,"Government Girls High School, MG Road - Booth No. 132",15.236571,79.381914,"Government Girls High School, MG Road, West Constituency"
2,483,"Temple Hall, Park View - Booth No. 133",13.04837,73.03517,"Temple Hall, Park View, West Constituency"
2,484,"Municipal High School, Market Street - Booth No. 134",25.880856,81.516759,"Municipal High School, Market Street, West Constituency"
2,485,"Municipal High School, Gandhi Nagar - Booth No. 135",22.106336,77.844194,"Municipal High School, Gandhi Nagar, West Constituency"
2,486,"Community Hall, Market Street - Booth No. 136",14.37311,81.913465,"Community Hall, Market Street, West Constituency"
2,487,"Zilla Parishad School, Temple Road - Booth No. 137",26.729692,73.71795,"Zilla Parishad School, Temple Road, West Constituency"
2,488,"Anganwadi Centre, Lakshmi Colony - Booth No. 138",23.791665,86.248238,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,489,"Government Girls High School, Hospital Road - Booth No. 139",18.758531,74.092109,"Government Girls High School, Hospital Road, West Constituency"
2,490,"Temple Hall, Lakshmi Colony - Booth No. 140",27.970744,77.334155,"Temple Hall, Lakshmi Colony, West Constituency"
2,491,"Government Primary School, Lakshmi Colony - Booth No. 141",14.071069,83.720683,"Government Primary School, Lakshmi Colony, West Constituency"
2,492,"Community Hall, Hospital Road - Booth No. 142",12.727371,84.522056,"Community Hall, Hospital Road, West Constituency"
2,493,"Municipal High School, Temple Road - Booth No. 143",18.272847,79.848844,"Municipal High School, Temple Road, West Constituency"
2,494,"Panchayat Bhawan, Temple Road - Booth No. 144",15.927965,83.991978,"Panchayat Bhawan, Temple Road, West Constituency"
2,495,"Municipal High School, Hospital Road - Booth No. 145",23.249452,76.029897,"Municipal High School, Hospital Road, West Constituency"
2,496,"Town Hall, Ambedkar Chowk - Booth No. 146",21.489288,82.204005,"Town Hall, Ambedkar Chowk, West Constituency"
2,497,"Municipal High School, Hospital Road - Booth No. 147",21.666218,76.581172,"Municipal High School, Hospital Road, West Constituency"
2,498,"Government Primary School, Hospital Road - Booth No. 148",13.499333,82.844328,"Government Primary School, Hospital Road, West Constituency"
2,499,"Zilla Parishad School, Temple Road - Booth No. 149",25.337645,85.937525,"Zilla Parishad School, Temple Road, West Constituency"
2,500,"Government Girls High School, Park View - Booth No. 150",12.948955,74.016977,"Government Girls High School, Park View, West Constituency"
2,501,"Municipal High School, Hospital Road - Booth No. 151",12.7909,75.553913,"Municipal High School, Hospital Road, West Constituency"
2,502,"Community Hall, Park View - Booth No. 152",20.297418,87.907643,"Community Hall, Park View, West Constituency"
2,503,"Municipal High School, Park View - Booth No. 153",18.975479,72.897555,"Municipal High School, Park View, West Constituency"
2,504,"Library Building, Hospital Road - Booth No. 154",15.95901,84.765161,"Library Building, Hospital Road, West Constituency"
2,505,"Temple Hall, Park View - Booth No. 155",13.913766,75.752922,"Temple Hall, Park View, West Constituency"
2,506,"Temple Hall, MG Road - Booth No. 156",25.819028,82.676012,"Temple Hall, MG Road, West Constituency"
2,507,"Government Girls High School, Hospital Road - Booth No. 157",26.286801,75.411376,"Government Girls High School, Hospital Road, West Constituency"
2,508,"Municipal High School, Station Area - Booth No. 158",24.735636,78.819326,"Municipal High School, Station Area, West Constituency"
2,509,"Municipal High School, Lakshmi Colony - Booth No. 159",26.228463,81.2759,"Municipal High School, Lakshmi Colony, West Constituency"
2,510,"Government Girls High School, School Area - Booth No. 160",13.279929,74.638627,"Government Girls High School, School Area, West Constituency"
2,511,"Municipal High School, Lakshmi Colony - Booth No. 161",12.287304,78.041753,"Municipal High School, Lakshmi Colony, West Constituency"
2,512,"Government Primary School, School Area - Booth No. 162",26.270126,81.8878,"Government Primary School, School Area, West Constituency"
2,513,"Zilla Parishad School, School Area - Booth No. 163",23.497742,78.838049,"Zilla Parishad School, School Area, West Constituency"
2,514,"Government Girls High School, Ambedkar Chowk - Booth No. 164",16.886272,75.870554,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,515,"Panchayat Bhawan, Gandhi Nagar - Booth No. 165",25.669828,82.310424,"Panchayat Bhawan, Gandhi Nagar, West Constituency"
2,516,"Government Girls High School, Park View - Booth No. 166",23.410101,78.23142,"Government Girls High School, Park View, West Constituency"
2,517,"Government Primary School, MG Road - Booth No. 167",26.040229,77.706071,"Government Primary School, MG Road, West Constituency"
2,518,"Government Girls High School, Hospital Road - Booth No. 168",26.243876,80.756969,"Government Girls High School, Hospital Road, West Constituency"
2,519,"Zilla Parishad School, Temple Road - Booth No. 169",18.390701,74.384856,"Zilla Parishad School, Temple Road, West Constituency"
2,520,"Community Hall, School Area - Booth No. 170",16.163082,81.781418,"Community Hall, School Area, West Constituency"
2,521,"Government Primary School, Gandhi Nagar - Booth No. 171",21.348398,75.639226,"Government Primary School, Gandhi Nagar, West Constituency"
2,522,"Community Hall, Park View - Booth No. 172",25.739549,82.098249,"Community Hall, Park View, West Constituency"
2,523,"Town Hall, Ambedkar Chowk - Booth No. 173",21.32234,87.469172,"Town Hall, Ambedkar Chowk, West Constituency"
2,524,"Government Primary School, Market Street - Booth No. 174",13.138177,77.728823,"Government Primary School, Market Street, West Constituency"
2,525,"Government Girls High School, School Area - Booth No. 175",20.40086,82.284855,"Government Girls High School, School Area, West Constituency"
2,526,"Panchayat Bhawan, School Area - Booth No. 176",16.489215,78.681966,"Panchayat Bhawan, School Area, West Constituency"
2,527,"Library Building, MG Road - Booth No. 177",14.85195,86.579378,"Library Building, MG Road, West Constituency"
2,528,"Zilla Parishad School, Ambedkar Chowk - Booth No. 178",22.436375,84.794847,"Zilla Parishad School, Ambedkar Chowk, West Constituency"
2,529,"Municipal High School, Station Area - Booth No. 179",24.809372,78.218271,"Municipal High School, Station Area, West Constituency"
2,530,"Library Building, Park View - Booth No. 180",19.069438,80.402386,"Library Building, Park View, West Constituency"
2,531,"Library Building, Hospital Road - Booth No. 181",18.35816,72.797168,"Library Building, Hospital Road, West Constituency"
2,532,"Town Hall, MG Road - Booth No. 182",25.220665,74.350042,"Town Hall, MG Road, West Constituency"
2,533,"Government Primary School, Station Area - Booth No. 183",19.374091,81.287382,"Government Primary School, Station Area, West Constituency"
2,534,"Municipal High School, Ambedkar Chowk - Booth No. 184",12.313465,72.05489,"Municipal High School, Ambedkar Chowk, West Constituency"
2,535,"Community Hall, Hospital Road - Booth No. 185",13.571196,73.036237,"Community Hall, Hospital Road, West Constituency"
2,536,"Temple Hall, MG Road - Booth No. 186",22.470546,84.309058,"Temple Hall, MG Road, West Constituency"
2,537,"Anganwadi Centre, Market Street - Booth No. 187",21.132977,86.929426,"Anganwadi Centre, Market Street, West Constituency"
2,538,"Government Primary School, Ambedkar Chowk - Booth No. 188",24.140919,74.249154,"Government Primary School, Ambedkar Chowk, West Constituency"
2,539,"Temple Hall, Temple Road - Booth No. 189",26.681798,75.410506,"Temple Hall, Temple Road, West Constituency"
2,540,"Library Building, Ambedkar Chowk - Booth No. 190",17.520815,85.109786,"Library Building, Ambedkar Chowk, West Constituency"
2,541,"Town Hall, Temple Road - Booth No. 191",16.005697,81.125213,"Town Hall, Temple Road, West Constituency"
2,542,"Library Building, Station Area - Booth No. 192",27.694166,74.677906,"Library Building, Station Area, West Constituency"
2,543,"Temple Hall, Temple Road - Booth No. 193",16.980924,73.147319,"Temple Hall, Temple Road, West Constituency"
2,544,"Library Building, MG Road - Booth No. 194",15.637249,72.699338,"Library Building, MG Road, West Constituency"
2,545,"Government Girls High School, Station Area - Booth No. 195",15.390093,75.156877,"Government Girls High School, Station Area, West Constituency"
2,546,"Temple Hall, Ambedkar Chowk - Booth No. 196",24.423578,87.514811,"Temple Hall, Ambedkar Chowk, West Constituency"
2,547,"Library Building, School Area - Booth No. 197",14.351212,79.188276,"Library Building, School Area, West Constituency"
2,548,"Government Girls High School, Ambedkar Chowk - Booth No. 198",22.147137,75.407394,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,549,"Municipal High School, Station Area - Booth No. 199",22.996373,77.617076,"Municipal High School, Station Area, West Constituency"
2,550,"Government Girls High School, Ambedkar Chowk - Booth No. 200",21.486091,73.093842,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,551,"Government Girls High School, School Area - Booth No. 201",26.470101,73.642227,"Government Girls High School, School Area, West Constituency"
2,552,"Temple Hall, Ambedkar Chowk - Booth No. 202",16.231204,75.314753,"Temple Hall, Ambedkar Chowk, West Constituency"
2,553,"Government Primary School, Market Street - Booth No. 203",25.811642,74.94385,"Government Primary School, Market Street, West Constituency"
2,554,"Library Building, Gandhi Nagar - Booth No. 204",24.524411,83.949729,"Library Building, Gandhi Nagar, West Constituency"
2,555,"Government Primary School, Station Area - Booth No. 205",13.898148,72.057835,"Government Primary School, Station Area, West Constituency"
2,556,"Anganwadi Centre, Park View - Booth No. 206",24.419684,78.736493,"Anganwadi Centre, Park View, West Constituency"
2,557,"Government Primary School, School Area - Booth No. 207",17.629612,75.986874,"Government Primary School, School Area, West Constituency"
2,558,"Community Hall, Market Street - Booth No. 208",25.081906,81.028463,"Community Hall, Market Street, West Constituency"
2,559,"Temple Hall, Ambedkar Chowk - Booth No. 209",19.727361,85.481686,"Temple Hall, Ambedkar Chowk, West Constituency"
2,560,"Government Girls High School, Lakshmi Colony - Booth No. 210",21.085429,81.089211,"Government Girls High School, Lakshmi Colony, West Constituency"
2,561,"Municipal High School, Lakshmi Colony - Booth No. 211",13.571518,76.111801,"Municipal High School, Lakshmi Colony, West Constituency"
2,562,"Temple Hall, School Area - Booth No. 212",18.521329,75.894059,"Temple Hall, School Area, West Constituency"
2,563,"Library Building, Gandhi Nagar - Booth No. 213",16.330392,75.270971,"Library Building, Gandhi Nagar, West Constituency"
2,564,"Government Girls High School, MG Road - Booth No. 214",25.362326,86.065744,"Government Girls High School, MG Road, West Constituency"
2,565,"Library Building, Gandhi Nagar - Booth No. 215",27.404815,80.667197,"Library Building, Gandhi Nagar, West Constituency"
2,566,"Zilla Parishad School, Station Area - Booth No. 216",27.53347,78.906305,"Zilla Parishad School, Station Area, West Constituency"
2,567,"Town Hall, Hospital Road - Booth No. 217",13.299684,84.022979,"Town Hall, Hospital Road, West Constituency"
2,568,"Library Building, Lakshmi Colony - Booth No. 218",18.584438,75.708001,"Library Building, Lakshmi Colony, West Constituency"
2,569,"Temple Hall, Market Street - Booth No. 219",26.941091,87.186828,"Temple Hall, Market Street, West Constituency"
2,570,"Town Hall, Market Street - Booth No. 220",25.047086,87.163604,"Town Hall, Market Street, West Constituency"
2,571,"Town Hall, Lakshmi Colony - Booth No. 221",20.780031,81.487675,"Town Hall, Lakshmi Colony, West Constituency"
2,572,"Anganwadi Centre, School Area - Booth No. 222",15.899726,72.200888,"Anganwadi Centre, School Area, West Constituency"
2,573,"Municipal High School, School Area - Booth No. 223",26.727036,81.381454,"Municipal High School, School Area, West Constituency"
2,574,"Community Hall, MG Road - Booth No. 224",23.523888,84.395121,"Community Hall, MG Road, West Constituency"
2,575,"Temple Hall, Temple Road - Booth No. 225",27.770401,80.421656,"Temple Hall, Temple Road, West Constituency"
2,576,"Government Primary School, Park View - Booth No. 226",22.164529,83.322459,"Government Primary School, Park View, West Constituency"
2,577,"Library Building, Station Area - Booth No. 227",21.641774,86.126943,"Library Building, Station Area, West Constituency"
2,578,"Municipal High School, Hospital Road - Booth No. 228",19.797209,75.947484,"Municipal High School, Hospital Road, West Constituency"
2,579,"Panchayat Bhawan, Park View - Booth No. 229",27.751512,77.876724,"Panchayat Bhawan, Park View, West Constituency"
2,580,"Temple Hall, School Area - Booth No. 230",23.130521,85.725557,"Temple Hall, School Area, West Constituency"
3,581,"Government Primary School, School Area - Booth No. 1",21.28336,84.676182,"Government Primary School, School Area, North Constituency"
3,582,"Town Hall, Ambedkar Chowk - Booth No. 2",18.411612,80.029799,"Town Hall, Ambedkar Chowk, North Constituency"
3,583,"Temple Hall, School Area - Booth No. 3",22.079088,85.878984,"Temple Hall, School Area, North Constituency"
3,584,"Town Hall, School Area - Booth No. 4",23.426746,76.507778,"Town Hall, School Area, North Constituency"
3,585,"Government Primary School, Gandhi Nagar - Booth No. 5",12.325675,79.440923,"Government Primary School, Gandhi Nagar, North Constituency"
3,586,"Library Building, Market Street - Booth No. 6",16.485241,87.380643,"Library Building, Market Street, North Constituency"
3,587,"Panchayat Bhawan, Lakshmi Colony - Booth No. 7",15.819907,73.7486,"Panchayat Bhawan, Lakshmi Colony, North Constituency"
3,588,"Government Primary School, Ambedkar Chowk - Booth No. 8",21.618809,82.694043,"Government Primary School, Ambedkar Chowk, North Constituency"
3,589,"Town Hall, Hospital Road - Booth No. 9",19.309077,75.451399,"Town Hall, Hospital Road, North Constituency"
3,590,"Government Primary School, Gandhi Nagar - Booth No. 10",19.803542,85.165254,"Government Primary School, Gandhi Nagar, North Constituency"
3,591,"Government Primary School, Station Area - Booth No. 11",22.572514,82.679469,"Government Primary School, Station Area, North Constituency"
3,592,"Municipal High School, Market Street - Booth No. 12",18.511249,79.562301,"Municipal High School, Market Street, North Constituency"
3,593,"Anganwadi Centre, MG Road - Booth No. 13",23.992463,80.220592,"Anganwadi Centre, MG Road, North Constituency"
3,594,"Panchayat Bhawan, Market Street - Booth No. 14",24.602802,78.37356,"Panchayat Bhawan, Market Street, North Constituency"
3,595,"Temple Hall, Temple Road - Booth No. 15",15.969513,82.558681,"Temple Hall, Temple Road, North Constituency"
3,596,"Zilla Parishad School, Ambedkar Chowk - Booth No. 16",13.637466,81.511427,"Zilla Parishad School, Ambedkar Chowk, North Constituency"
3,597,"Government Primary School, Hospital Road - Booth No. 17",14.454084,80.933249,"Government Primary School, Hospital Road, North Constituency"
3,598,"Government Primary School, Gandhi Nagar - Booth No. 18",26.05063,83.873252,"Government Primary School, Gandhi Nagar, North Constituency"
3,599,"Town Hall, MG Road - Booth No. 19",20.242298,72.39827,"Town Hall, MG Road, North Constituency"
3,600,"Municipal High School, Temple Road - Booth No. 20",16.979694,80.252798,"Municipal High School, Temple Road, North Constituency"
3,601,"Government Girls High School, Market Street - Booth No. 21",21.219846,79.075389,"Government Girls High School, Market Street, North Constituency"
3,602,"Panchayat Bhawan, Lakshmi Colony - Booth No. 22",14.905124,86.026638,"Panchayat Bhawan, Lakshmi Colony, North Constituency"
3,603,"Temple Hall, Temple Road - Booth No. 23",12.417358,76.406727,"Temple Hall, Temple Road, North Constituency"
3,604,"Zilla Parishad School, MG Road - Booth No. 24",21.063222,85.059482,"Zilla Parishad School, MG Road, North Constituency"
3,605,"Anganwadi Centre, Station Area - Booth No. 25",16.085033,79.812716,"Anganwadi Centre, Station Area, North Constituency"
3,606,"Town Hall, Lakshmi Colony - Booth No. 26",27.008505,73.517102,"Town Hall, Lakshmi Colony, North Constituency"
3,607,"Municipal High School, Station Area - Booth No. 27",24.559553,76.635641,"Municipal High School, Station Area, North Constituency"
3,608,"Town Hall, Lakshmi Colony - Booth No. 28",12.875681,85.374392,"Town Hall, Lakshmi Colony, North Constituency"
3,609,"Panchayat Bhawan, Hospital Road - Booth No. 29",25.923602,80.980337,"Panchayat Bhawan, Hospital Road, North Constituency"
3,610,"Panchayat Bhawan, Park View - Booth No. 30",26.874078,79.562337,"Panchayat Bhawan, Park View, North Constituency"
3,611,"Government Primary School, Ambedkar Chowk - Booth No. 31",15.485334,85.043037,"Government Primary School, Ambedkar Chowk, North Constituency"
3,612,"Community Hall, Temple Road - Booth No. 32",18.559424,82.222376,"Community Hall, Temple Road, North Constituency"
3,613,"Anganwadi Centre, Gandhi Nagar - Booth No. 33",26.480982,74.184218,"Anganwadi Centre, Gandhi Nagar, North Constituency"
3,614,"Government Primary School, Temple Road - Booth No. 34",13.512158,76.840126,"Government Primary School, Temple Road, North Constituency"
3,615,"Community Hall, Market Street - Booth No. 35",16.222458,75.235457,"Community Hall, Market Street, North Constituency"
3,616,"Zilla Parishad School, Lakshmi Colony - Booth No. 36",13.298095,73.07774,"Zilla Parishad School, Lakshmi Colony, North Constituency"
