CON_ID,POLLING_BOOTH_ID,NAME,LOCATION_LAT,LOCATION_LONG,ADDRESS
2,402,"Panchayat Bhawan, Station Area - Booth No. 52",16.649765,78.980825,"Panchayat Bhawan, Station Area, West Constituency"
2,403,"Government Primary School, Lakshmi Colony - Booth No. 53",25.133359,87.769346,"Government Primary School, Lakshmi Colony, West Constituency"
2,404,"Municipal High School, School Area - Booth No. 54",27.785978,82.627992,"Municipal High School, School Area, West Constituency"
2,405,"Zilla Parishad School, School Area - Booth No. 55",18.715225,76.518321,"Zilla Parishad School, School Area, West Constituency"
2,406,"Community Hall, Gandhi Nagar - Booth No. 56",24.74779,85.978566,"Community Hall, Gandhi Nagar, West Constituency"
2,407,"Government Girls High School, Gandhi Nagar - Booth No. 57",13.274324,86.470629,"Government Girls High School, Gandhi Nagar, West Constituency"
2,408,"Zilla Parishad School, Temple Road - Booth No. 58",22.21942,86.044097,"Zilla Parishad School, Temple Road, West Constituency"
2,409,"Municipal High School, Station Area - Booth No. 59",22.883583,87.912757,"Municipal High School, Station Area, West Constituency"
2,410,"Government Primary School, School Area - Booth No. 60",17.176352,78.688348,"Government Primary School, School Area, West Constituency"
2,411,"Zilla Parishad School, Temple Road - Booth No. 61",19.17407,79.507836,"Zilla Parishad School, Temple Road, West Constituency"
2,412,"Municipal High School, Station Area - Booth No. 62",25.277211,86.97542,"Municipal High School, Station Area, West Constituency"
2,413,"Government Girls High School, Lakshmi Colony - Booth No. 63",14.565404,87.134378,"Government Girls High School, Lakshmi Colony, West Constituency"
2,414,"Town Hall, MG Road - Booth No. 64",15.462646,82.433148,"Town Hall, MG Road, West Constituency"
2,415,"Anganwadi Centre, Gandhi Nagar - Booth No. 65",14.67999,86.448443,"Anganwadi Centre, Gandhi Nagar, West Constituency"
2,416,"Government Primary School, Market Street - Booth No. 66",12.705588,75.5812,"Government Primary School, Market Street, West Constituency"
2,417,"Government Girls High School, Hospital Road - Booth No. 67",26.226906,84.299415,"Government Girls High School, Hospital Road, West Constituency"
2,418,"Anganwadi Centre, Lakshmi Colony - Booth No. 68",26.780235,83.542005,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,419,"Temple Hall, School Area - Booth No. 69",12.261975,85.598618,"Temple Hall, School Area, West Constituency"
2,420,"Zilla Parishad School, Station Area - Booth No. 70",26.583412,73.970612,"Zilla Parishad School, Station Area, West Constituency"
2,421,"Town Hall, Station Area - Booth No. 71",26.604588,86.583471,"Town Hall, Station Area, West Constituency"
2,422,"Temple Hall, Station Area - Booth No. 72",21.661188,74.506273,"Temple Hall, Station Area, West Constituency"
2,423,"Panchayat Bhawan, Hospital Road - Booth No. 73",16.587061,85.227099,"Panchayat Bhawan, Hospital Road, West Constituency"
2,424,"Panchayat Bhawan, Station Area - Booth No. 74",25.30611,77.314457,"Panchayat Bhawan, Station Area, West Constituency"
2,425,"Library Building, Lakshmi Colony - Booth No. 75",23.223547,72.250362,"Library Building, Lakshmi Colony, West Constituency"
2,426,"Town Hall, Hospital Road - Booth No. 76",27.504976,77.906647,"Town Hall, Hospital Road, West Constituency"
2,427,"Zilla Parishad School, School Area - Booth No. 77",23.448829,80.198055,"Zilla Parishad School, School Area, West Constituency"
2,428,"Town Hall, Park View - Booth No. 78",24.067414,80.36587,"Town Hall, Park View, West Constituency"
2,429,"Municipal High School, Station Area - Booth No. 79",17.703743,76.431235,"Municipal High School, Station Area, West Constituency"
2,430,"Government Girls High School, Hospital Road - Booth No. 80",18.499505,87.671434,"Government Girls High School, Hospital Road, West Constituency"
2,431,"Anganwadi Centre, Station Area - Booth No. 81",20.788954,80.447771,"Anganwadi Centre, Station Area, West Constituency"
2,432,"Library Building, Ambedkar Chowk - Booth No. 82",12.657705,79.824158,"Library Building, Ambedkar Chowk, West Constituency"
2,433,"Government Primary School, School Area - Booth No. 83",12.97697,72.281694,"Government Primary School, School Area, West Constituency"
2,434,"Town Hall, Park View - Booth No. 84",27.201999,78.494078,"Town Hall, Park View, West Constituency"
2,435,"Temple Hall, Lakshmi Colony - Booth No. 85",24.906398,80.397948,"Temple Hall, Lakshmi Colony, West Constituency"
2,436,"Town Hall, School Area - Booth No. 86",15.1189,78.337958,"Town Hall, School Area, West Constituency"
2,437,"Community Hall, Park View - Booth No. 87",27.870668,87.826508,"Community Hall, Park View, West Constituency"
2,438,"Anganwadi Centre, Lakshmi Colony - Booth No. 88",14.069415,81.640392,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,439,"Government Girls High School, Gandhi Nagar - Booth No. 89",24.73445,73.531252,"Government Girls High School, Gandhi Nagar, West Constituency"
2,440,"Anganwadi Centre, School Area - Booth No. 90",19.117504,82.532271,"Anganwadi Centre, School Area, West Constituency"
2,441,"Panchayat Bhawan, Market Street - Booth No. 91",13.988146,75.385302,"Panchayat Bhawan, Market Street, West Constituency"
2,442,"Government Primary School, Station Area - Booth No. 92",24.554247,75.921404,"Government Primary School, Station Area, West Constituency"
2,443,"Community Hall, Station Area - Booth No. 93",19.764728,77.033901,"Community Hall, Station Area, West Constituency"
2,444,"Library Building, Hospital Road - Booth No. 94",26.469723,78.617882,"Library Building, Hospital Road, West Constituency"
2,445,"Municipal High School, Station Area - Booth No. 95",20.975746,72.486044,"Municipal High School, Station Area, West Constituency"
2,446,"Anganwadi Centre, MG Road - Booth No. 96",20.098653,76.861798,"Anganwadi Centre, MG Road, West Constituency"
2,447,"Government Girls High School, Gandhi Nagar - Booth No. 97",24.663082,79.694615,"Government Girls High School, Gandhi Nagar, West Constituency"
2,448,"Government Girls High School, Park View - Booth No. 98",24.291405,72.851038,"Government Girls High School, Park View, West Constituency"
2,449,"Library Building, MG Road - Booth No. 99",19.152516,87.238433,"Library Building, MG Road, West Constituency"
2,450,"Library Building, Park View - Booth No. 100",17.870906,83.249135,"Library Building, Park View, West Constituency"
2,451,"Temple Hall, Gandhi Nagar - Booth No. 101",24.301402,87.751818,"Temple Hall, Gandhi Nagar, West Constituency"
2,452,"Government Girls High School, Station Area - Booth No. 102",17.78801,75.204882,"Government Girls High School, Station Area, West Constituency"
2,453,"Temple Hall, Gandhi Nagar - Booth No. 103",27.167238,82.567574,"Temple Hall, Gandhi Nagar, West Constituency"
2,454,"Zilla Parishad School, Station Area - Booth No. 104",17.930074,85.022449,"Zilla Parishad School, Station Area, West Constituency"
2,455,"Library Building, Station Area - Booth No. 105",12.879834,76.640037,"Library Building, Station Area, West Constituency"
2,456,"Temple Hall, Station Area - Booth No. 106",24.148171,87.414197,"Temple Hall, Station Area, West Constituency"
2,457,"Government Girls High School, Park View - Booth No. 107",22.292399,84.701592,"Government Girls High School, Park View, West Constituency"
2,458,"Community Hall, Park View - Booth No. 108",26.746332,72.4746,"Community Hall, Park View, West Constituency"
2,459,"Government Primary School, Park View - Booth No. 109",23.169445,85.050956,"Government Primary School, Park View, West Constituency"
2,460,"Government Primary School, Park View - Booth No. 110",22.851532,78.179578,"Government Primary School, Park View, West Constituency"
2,461,"Library Building, Market Street - Booth No. 111",15.595165,74.481678,"Library Building, Market Street, West Constituency"
2,462,"Government Girls High School, School Area - Booth No. 112",17.117901,83.922148,"Government Girls High School, School Area, West Constituency"
2,463,"Municipal High School, School Area - Booth No. 113",25.98183,82.385606,"Municipal High School, School Area, West Constituency"
2,464,"Zilla Parishad School, Temple Road - Booth No. 114",25.66016,79.561485,"Zilla Parishad School, Temple Road, West Constituency"
2,465,"Government Girls High School, Lakshmi Colony - Booth No. 115",13.904862,74.158471,"Government Girls High School, Lakshmi Colony, West Constituency"
2,466,"Community Hall, Station Area - Booth No. 116",24.79614,87.036098,"Community Hall, Station Area, West Constituency"
2,467,"Anganwadi Centre, Temple Road - Booth No. 117",23.864016,76.243635,"Anganwadi Centre, Temple Road, West Constituency"
2,468,"Government Girls High School, MG Road - Booth No. 118",20.159726,79.677816,"Government Girls High School, MG Road, West Constituency"
2,469,"Town Hall, Market Street - Booth No. 119",22.859044,83.840957,"Town Hall, Market Street, West Constituency"
2,470,"Municipal High School, Station Area - Booth No. 120",27.086396,77.148966,"Municipal High School, Station Area, West Constituency"
2,471,"Government Primary School, Gandhi Nagar - Booth No. 121",15.386354,72.588394,"Government Primary School, Gandhi Nagar, West Constituency"
2,472,"Zilla Parishad School, MG Road - Booth No. 122",13.700167,87.074741,"Zilla Parishad School, MG Road, West Constituency"
2,473,"Library Building, Lakshmi Colony - Booth No. 123",13.542251,83.81317,"Library Building, Lakshmi Colony, West Constituency"
2,474,"Panchayat Bhawan, MG Road - Booth No. 124",19.092658,80.68582,"Panchayat Bhawan, MG Road, West Constituency"
2,475,"Temple Hall, Temple Road - Booth No. 125",20.038173,78.375985,"Temple Hall, Temple Road, West Constituency"
2,476,"Zilla Parishad School, School Area - Booth No. 126",19.125774,73.423036,"Zilla Parishad School, School Area, West Constituency"
2,477,"Library Building, School Area - Booth No. 127",26.845891,76.108146,"Library Building, School Area, West Constituency"
2,478,"Temple Hall, Gandhi Nagar - Booth No. 128",14.133021,75.777451,"Temple Hall, Gandhi Nagar, West Constituency"
2,479,"Town Hall, Ambedkar Chowk - Booth No. 129",19.141942,75.498858,"Town Hall, Ambedkar Chowk, West Constituency"
2,480,"Community Hall, MG Road - Booth No. 130",18.484504,77.127763,"Community Hall, MG Road, West Constituency"
2,481,"Government Primary School, Ambedkar Chowk - Booth No. 131",18.33805,84.123464,"Government Primary School, Ambedkar Chowk, West Constituency"
2,482,"Community Hall, Hospital Road - Booth No. 132",18.229868,82.723422,"Community Hall, Hospital Road, West Constituency"
2,483,"Government Girls High School, Ambedkar Chowk - Booth No. 133",16.957788,82.360652,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,484,"Government Girls High School, Park View - Booth No. 134",16.255376,82.117809,"Government Girls High School, Park View, West Constituency"
2,485,"Temple Hall, Hospital Road - Booth No. 135",13.746919,82.495758,"Temple Hall, Hospital Road, West Constituency"
2,486,"Library Building, Hospital Road - Booth No. 136",19.511815,78.101991,"Library Building, Hospital Road, West Constituency"
2,487,"Temple Hall, Ambedkar Chowk - Booth No. 137",24.360102,73.725034,"Temple Hall, Ambedkar Chowk, West Constituency"
2,488,"Library Building, School Area - Booth No. 138",20.843346,77.307017,"Library Building, School Area, West Constituency"
2,489,"Zilla Parishad School, Park View - Booth No. 139",17.077392,78.220452,"Zilla Parishad School, Park View, West Constituency"
2,490,"Zilla Parishad School, Lakshmi Colony - Booth No. 140",16.945701,82.076336,"Zilla Parishad School, Lakshmi Colony, West Constituency"
2,491,"Anganwadi Centre, Station Area - Booth No. 141",15.218743,78.922365,"Anganwadi Centre, Station Area, West Constituency"
2,492,"Municipal High School, Park View - Booth No. 142",17.239282,76.585723,"Municipal High School, Park View, West Constituency"
2,493,"Town Hall, Station Area - Booth No. 143",14.259818,77.440744,"Town Hall, Station Area, West Constituency"
2,494,"Government Primary School, Station Area - Booth No. 144",20.313375,72.771244,"Government Primary School, Station Area, West Constituency"
2,495,"Municipal High School, Ambedkar Chowk - Booth No. 145",23.662513,83.976052,"Municipal High School, Ambedkar Chowk, West Constituency"
2,496,"Government Girls High School, Hospital Road - Booth No. 146",20.812235,81.101381,"Government Girls High School, Hospital Road, West Constituency"
2,497,"Government Girls High School, Ambedkar Chowk - Booth No. 147",21.54093,86.626598,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,498,"Temple Hall, Lakshmi Colony - Booth No. 148",14.228058,76.056754,"Temple Hall, Lakshmi Colony, West Constituency"
2,499,"Panchayat Bhawan, Park View - Booth No. 149",26.844035,77.339072,"Panchayat Bhawan, Park View, West Constituency"
2,500,"Library Building, Hospital Road - Booth No. 150",12.767939,77.620205,"Library Building, Hospital Road, West Constituency"
2,501,"Municipal High School, Gandhi Nagar - Booth No. 151",21.027351,86.692489,"Municipal High School, Gandhi Nagar, West Constituency"
2,502,"Panchayat Bhawan, Park View - Booth No. 152",14.443923,76.982148,"Panchayat Bhawan, Park View, West Constituency"
2,503,"Panchayat Bhawan, Temple Road - Booth No. 153",22.310352,78.793832,"Panchayat Bhawan, Temple Road, West Constituency"
2,504,"Panchayat Bhawan, Station Area - Booth No. 154",26.941307,85.387672,"Panchayat Bhawan, Station Area, West Constituency"
2,505,"Government Girls High School, Lakshmi Colony - Booth No. 155",24.460869,84.811655,"Government Girls High School, Lakshmi Colony, West Constituency"
2,506,"Temple Hall, Ambedkar Chowk - Booth No. 156",14.093279,85.246426,"Temple Hall, Ambedkar Chowk, West Constituency"
2,507,"Town Hall, Market Street - Booth No. 157",24.796826,76.983625,"Town Hall, Market Street, West Constituency"
2,508,"Government Primary School, Park View - Booth No. 158",22.030024,73.933247,"Government Primary School, Park View, West Constituency"
2,509,"Panchayat Bhawan, Hospital Road - Booth No. 159",25.717526,79.925902,"Panchayat Bhawan, Hospital Road, West Constituency"
2,510,"Municipal High School, MG Road - Booth No. 160",21.11948,73.338731,"Municipal High School, MG Road, West Constituency"
2,511,"Panchayat Bhawan, Park View - Booth No. 161",12.078276,86.402488,"Panchayat Bhawan, Park View, West Constituency"
2,512,"Panchayat Bhawan, Lakshmi Colony - Booth No. 162",18.004683,77.099208,"Panchayat Bhawan, Lakshmi Colony, West Constituency"
2,513,"Town Hall, MG Road - Booth No. 163",12.416558,80.902499,"Town Hall, MG Road, West Constituency"
2,514,"Temple Hall, Lakshmi Colony - Booth No. 164",25.075728,82.962218,"Temple Hall, Lakshmi Colony, West Constituency"
2,515,"Library Building, Park View - Booth No. 165",13.103805,75.965636,"Library Building, Park View, West Constituency"
2,516,"Panchayat Bhawan, Station Area - Booth No. 166",18.297731,87.803303,"Panchayat Bhawan, Station Area, West Constituency"
2,517,"Community Hall, Station Area - Booth No. 167",23.025733,79.821818,"Community Hall, Station Area, West Constituency"
2,518,"Municipal High School, Park View - Booth No. 168",13.353286,77.8029,"Municipal High School, Park View, West Constituency"
2,519,"Library Building, Lakshmi Colony - Booth No. 169",12.065776,73.630341,"Library Building, Lakshmi Colony, West Constituency"
2,520,"Community Hall, Gandhi Nagar - Booth No. 170",27.791188,86.598633,"Community Hall, Gandhi Nagar, West Constituency"
2,521,"Anganwadi Centre, Hospital Road - Booth No. 171",12.728356,77.526938,"Anganwadi Centre, Hospital Road, West Constituency"
2,522,"Town Hall, Gandhi Nagar - Booth No. 172",18.378456,87.046028,"Town Hall, Gandhi Nagar, West Constituency"
2,523,"Anganwadi Centre, School Area - Booth No. 173",14.059079,72.962456,"Anganwadi Centre, School Area, West Constituency"
2,524,"Temple Hall, Station Area - Booth No. 174",24.008654,80.965035,"Temple Hall, Station Area, West Constituency"
2,525,"Town Hall, MG Road - Booth No. 175",20.978466,79.258626,"Town Hall, MG Road, West Constituency"
2,526,"Panchayat Bhawan, Temple Road - Booth No. 176",17.267934,77.582825,"Panchayat Bhawan, Temple Road, West Constituency"
2,527,"Government Primary School, Gandhi Nagar - Booth No. 177",21.610753,85.324133,"Government Primary School, Gandhi Nagar, West Constituency"
2,528,"Municipal High School, Market Street - Booth No. 178",23.199515,83.887155,"Municipal High School, Market Street, West Constituency"
2,529,"Town Hall, Temple Road - Booth No. 179",19.017792,78.574893,"Town Hall, Temple Road, West Constituency"
2,530,"Government Girls High School, Hospital Road - Booth No. 180",27.871444,75.96817,"Government Girls High School, Hospital Road, West Constituency"
2,531,"Government Girls High School, Market Street - Booth No. 181",13.562772,74.341859,"Government Girls High School, Market Street, West Constituency"
2,532,"Government Girls High School, Ambedkar Chowk - Booth No. 182",23.184474,72.786382,"Government Girls High School, Ambedkar Chowk, West Constituency"
2,533,"Government Girls High School, Market Street - Booth No. 183",25.692299,84.172599,"Government Girls High School, Market Street, West Constituency"
2,534,"Government Primary School, Hospital Road - Booth No. 184",17.764477,87.835114,"Government Primary School, Hospital Road, West Constituency"
2,535,"Library Building, Station Area - Booth No. 185",27.761417,74.836041,"Library Building, Station Area, West Constituency"
2,536,"Government Girls High School, Hospital Road - Booth No. 186",13.998894,77.721653,"Government Girls High School, Hospital Road, West Constituency"
2,537,"Panchayat Bhawan, Park View - Booth No. 187",13.263106,78.339948,"Panchayat Bhawan, Park View, West Constituency"
2,538,"Government Primary School, School Area - Booth No. 188",13.439601,83.52165,"Government Primary School, School Area, West Constituency"
2,539,"Town Hall, Market Street - Booth No. 189",21.93523,75.768257,"Town Hall, Market Street, West Constituency"
2,540,"Panchayat Bhawan, Ambedkar Chowk - Booth No. 190",24.158853,83.093217,"Panchayat Bhawan, Ambedkar Chowk, West Constituency"
2,541,"Zilla Parishad School, Market Street - Booth No. 191",22.801277,78.886173,"Zilla Parishad School, Market Street, West Constituency"
2,542,"Panchayat Bhawan, Lakshmi Colony - Booth No. 192",22.409013,76.597089,"Panchayat Bhawan, Lakshmi Colony, West Constituency"
2,543,"Panchayat Bhawan, Gandhi Nagar - Booth No. 193",27.735248,76.305027,"Panchayat Bhawan, Gandhi Nagar, West Constituency"
2,544,"Municipal High School, Park View - Booth No. 194",21.279531,73.226917,"Municipal High School, Park View, West Constituency"
2,545,"Community Hall, Temple Road - Booth No. 195",12.396052,75.050726,"Community Hall, Temple Road, West Constituency"
2,546,"Municipal High School, Ambedkar Chowk - Booth No. 196",18.142825,82.372473,"Municipal High School, Ambedkar Chowk, West Constituency"
2,547,"Government Girls High School, MG Road - Booth No. 197",24.244011,76.554726,"Government Girls High School, MG Road, West Constituency"
2,548,"Community Hall, Gandhi Nagar - Booth No. 198",18.252112,87.091764,"Community Hall, Gandhi Nagar, West Constituency"
2,549,"Panchayat Bhawan, Market Street - Booth No. 199",16.671321,84.667908,"Panchayat Bhawan, Market Street, West Constituency"
2,550,"Anganwadi Centre, Market Street - Booth No. 200",21.39223,87.917933,"Anganwadi Centre, Market Street, West Constituency"
2,551,"Municipal High School, Market Street - Booth No. 201",26.999908,87.792269,"Municipal High School, Market Street, West Constituency"
2,552,"Library Building, Lakshmi Colony - Booth No. 202",27.571575,80.194447,"Library Building, Lakshmi Colony, West Constituency"
2,553,"Panchayat Bhawan, Gandhi Nagar - Booth No. 203",18.168369,76.500537,"Panchayat Bhawan, Gandhi Nagar, West Constituency"
2,554,"Library Building, School Area - Booth No. 204",16.039688,83.145003,"Library Building, School Area, West Constituency"
2,555,"Anganwadi Centre, MG Road - Booth No. 205",15.55263,73.395223,"Anganwadi Centre, MG Road, West Constituency"
2,556,"Municipal High School, Ambedkar Chowk - Booth No. 206",22.257587,73.91782,"Municipal High School, Ambedkar Chowk, West Constituency"
2,557,"Municipal High School, Station Area - Booth No. 207",19.242801,72.243428,"Municipal High School, Station Area, West Constituency"
2,558,"Government Primary School, Hospital Road - Booth No. 208",19.857137,75.331373,"Government Primary School, Hospital Road, West Constituency"
2,559,"Temple Hall, Temple Road - Booth No. 209",12.310124,83.188127,"Temple Hall, Temple Road, West Constituency"
2,560,"Library Building, MG Road - Booth No. 210",22.880268,74.871885,"Library Building, MG Road, West Constituency"
2,561,"Temple Hall, Market Street - Booth No. 211",23.043447,85.617677,"Temple Hall, Market Street, West Constituency"
2,562,"Zilla Parishad School, Temple Road - Booth No. 212",24.348341,72.789527,"Zilla Parishad School, Temple Road, West Constituency"
2,563,"Municipal High School, Gandhi Nagar - Booth No. 213",19.334128,87.791205,"Municipal High School, Gandhi Nagar, West Constituency"
2,564,"Government Girls High School, MG Road - Booth No. 214",24.744208,83.539347,"Government Girls High School, MG Road, West Constituency"
2,565,"Community Hall, Temple Road - Booth No. 215",13.533032,76.419663,"Community Hall, Temple Road, West Constituency"
2,566,"Anganwadi Centre, Gandhi Nagar - Booth No. 216",19.788621,73.97722,"Anganwadi Centre, Gandhi Nagar, West Constituency"
2,567,"Town Hall, Lakshmi Colony - Booth No. 217",14.659123,83.272978,"Town Hall, Lakshmi Colony, West Constituency"
2,568,"Zilla Parishad School, Gandhi Nagar - Booth No. 218",16.919122,87.961429,"Zilla Parishad School, Gandhi Nagar, West Constituency"
2,569,"Anganwadi Centre, School Area - Booth No. 219",20.034908,76.821697,"Anganwadi Centre, School Area, West Constituency"
2,570,"Anganwadi Centre, Hospital Road - Booth No. 220",20.649907,82.981586,"Anganwadi Centre, Hospital Road, West Constituency"
2,571,"Anganwadi Centre, Ambedkar Chowk - Booth No. 221",16.906343,72.661014,"Anganwadi Centre, Ambedkar Chowk, West Constituency"
2,572,"Municipal High School, Market Street - Booth No. 222",17.393147,84.992885,"Municipal High School, Market Street, West Constituency"
2,573,"Community Hall, Market Street - Booth No. 223",16.007965,79.336097,"Community Hall, Market Street, West Constituency"
2,574,"Temple Hall, Market Street - Booth No. 224",24.359018,81.338615,"Temple Hall, Market Street, West Constituency"
2,575,"Zilla Parishad School, Market Street - Booth No. 225",13.17496,83.410321,"Zilla Parishad School, Market Street, West Constituency"
2,576,"Temple Hall, Lakshmi Colony - Booth No. 226",21.850335,81.499291,"Temple Hall, Lakshmi Colony, West Constituency"
2,577,"Temple Hall, Station Area - Booth No. 227",14.027907,80.381317,"Temple Hall, Station Area, West Constituency"
2,578,"Anganwadi Centre, Lakshmi Colony - Booth No. 228",27.980255,83.784726,"Anganwadi Centre, Lakshmi Colony, West Constituency"
2,579,"Anganwadi Centre, Station Area - Booth No. 229",20.543613,84.073257,"Anganwadi Centre, Station Area, West Constituency"
2,580,"Municipal High School, Market Street - Booth No. 230",17.493929,82.52651,"Municipal High School, Market Street, West Constituency"
3,581,"Town Hall, Market Street - Booth No. 1",22.396218,76.983235,"Town Hall, Market Street, North Constituency"
3,582,"Government Primary School, Market Street - Booth No. 2",19.875024,85.01233,"Government Primary School, Market Street, North Constituency"
3,583,"Zilla Parishad School, Temple Road - Booth No. 3",16.164659,74.727338,"Zilla Parishad School, Temple Road, North Constituency"
3,584,"Zilla Parishad School, Ambedkar Chowk - Booth No. 4",27.285682,81.0888,"Zilla Parishad School, Ambedkar Chowk, North Constituency"
3,585,"Municipal High School, Station Area - Booth No. 5",19.796174,87.994307,"Municipal High School, Station Area, North Constituency"
3,586,"Municipal High School, MG Road - Booth No. 6",20.53962,81.097274,"Municipal High School, MG Road, North Constituency"
3,587,"Government Primary School, Ambedkar Chowk - Booth No. 7",27.179279,75.436881,"Government Primary School, Ambedkar Chowk, North Constituency"
3,588,"Government Girls High School, Gandhi Nagar - Booth No. 8",13.704529,72.389089,"Government Girls High School, Gandhi Nagar, North Constituency"
3,589,"Library Building, Station Area - Booth No. 9",20.234722,85.60008,"Library Building, Station Area, North Constituency"
3,590,"Temple Hall, MG Road - Booth No. 10",17.994246,86.047111,"Temple Hall, MG Road, North Constituency"
3,591,"Town Hall, Station Area - Booth No. 11",23.39589,77.671258,"Town Hall, Station Area, North Constituency"
3,592,"Government Girls High School, Ambedkar Chowk - Booth No. 12",12.320804,75.208587,"Government Girls High School, Ambedkar Chowk, North Constituency"
3,593,"Town Hall, Market Street - Booth No. 13",17.095003,85.350679,"Town Hall, Market Street, North Constituency"
3,594,"Town Hall, School Area - Booth No. 14",26.740704,87.590176,"Town Hall, School Area, North Constituency"
3,595,"Municipal High School, Gandhi Nagar - Booth No. 15",24.44777,76.368002,"Municipal High School, Gandhi Nagar, North Constituency"
3,596,"Library Building, Station Area - Booth No. 16",13.050674,74.523729,"Library Building, Station Area, North Constituency"
3,597,"Town Hall, Gandhi Nagar - Booth No. 17",26.478477,76.739361,"Town Hall, Gandhi Nagar, North Constituency"
3,598,"Government Primary School, Ambedkar Chowk - Booth No. 18",15.775864,87.607194,"Government Primary School, Ambedkar Chowk, North Constituency"
3,599,"Library Building, Park View - Booth No. 19",26.289643,79.354766,"Library Building, Park View, North Constituency"
3,600,"Panchayat Bhawan, Gandhi Nagar - Booth No. 20",25.527245,72.471557,"Panchayat Bhawan, Gandhi Nagar, North Constituency"
3,601,"Community Hall, School Area - Booth No. 21",12.214701,84.617155,"Community Hall, School Area, North Constituency"
3,602,"Panchayat Bhawan, Ambedkar Chowk - Booth No. 22",15.153443,82.687601,"Panchayat Bhawan, Ambedkar Chowk, North Constituency"
3,603,"Community Hall, Market Street - Booth No. 23",19.401296,82.102813,"Community Hall, Market Street, North Constituency"
3,604,"Panchayat Bhawan, Park View - Booth No. 24",27.388701,74.408575,"Panchayat Bhawan, Park View, North Constituency"
3,605,"Zilla Parishad School, Lakshmi Colony - Booth No. 25",12.327727,87.362754,"Zilla Parishad School, Lakshmi Colony, North Constituency"
3,606,"Town Hall, Park View - Booth No. 26",21.46575,79.891756,"Town Hall, Park View, North Constituency"
3,607,"Temple Hall, Temple Road - Booth No. 27",15.060396,75.372266,"Temple Hall, Temple Road, North Constituency"
3,608,"Zilla Parishad School, Station Area - Booth No. 28",23.53707,86.685275,"Zilla Parishad School, Station Area, North Constituency"
3,609,"Community Hall, Lakshmi Colony - Booth No. 29",16.056265,72.46495,"Community Hall, Lakshmi Colony, North Constituency"
3,610,"Zilla Parishad School, Hospital Road - Booth No. 30",23.034951,87.349927,"Zilla Parishad School, Hospital Road, North Constituency"
3,611,"Panchayat Bhawan, Park View - Booth No. 31",26.635157,86.832857,"Panchayat Bhawan, Park View, North Constituency"
3,612,"Panchayat Bhawan, Park View - Booth No. 32",23.693928,78.933855,"Panchayat Bhawan, Park View, North Constituency"
3,613,"Panchayat Bhawan, Temple Road - Booth No. 33",26.97403,84.130464,"Panchayat Bhawan, Temple Road, North Constituency"
3,614,"Zilla Parishad School, Gandhi Nagar - Booth No. 34",18.332103,77.900566,"Zilla Parishad School, Gandhi Nagar, North Constituency"
3,615,"Town Hall, Park View - Booth No. 35",20.955791,85.634473,"Town Hall, Park View, North Constituency"
3,616,"Government Primary School, Market Street - Booth No. 36",27.747838,86.82677,"Government Primary School, Market Street, North Constituency"
3,617,"Community Hall, Gandhi Nagar - Booth No. 37",16.225771,82.040957,"Community Hall, Gandhi Nagar, North Constituency"
3,618,"Government Primary School, Park View - Booth No. 38",15.992851,85.806371,"Government Primary School, Park View, North Constituency"
3,619,"Temple Hall, School Area - Booth No. 39",26.040814,87.845138,"Temple Hall, School Area, North Constituency"
3,620,"Town Hall, Market Street - Booth No. 40",12.796609,76.280315,"Town Hall, Market Street, North Constituency"
3,621,"Anganwadi Centre, Hospital Road - Booth No. 41",21.51981,72.412358,"Anganwadi Centre, Hospital Road, North Constituency"
3,622,"Government Primary School, Temple Road - Booth No. 42",18.157706,82.686697,"Government Primary School, Temple Road, North Constituency"
3,623,"Library Building, School Area - Booth No. 43",23.055974,75.172104,"Library Building, School Area, North Constituency"
3,624,"Municipal High School, Station Area - Booth No. 44",18.884454,73.844101,"Municipal High School, Station Area, North Constituency"
3,625,"Government Primary School, Park View - Booth No. 45",25.280758,83.309022,"Government Primary School, Park View, North Constituency"
3,626,"Town Hall, Temple Road - Booth No. 46",13.146022,85.159661,"Town Hall, Temple Road, North Constituency"
3,627,"Zilla Parishad School, Ambedkar Chowk - Booth No. 47",17.290907,72.05796,"Zilla Parishad School, Ambedkar Chowk, North Constituency"
3,628,"Panchayat Bhawan, Park View - Booth No. 48",13.604276,78.679261,"Panchayat Bhawan, Park View, North Constituency"
3,629,"Zilla Parishad School, Hospital Road - Booth No. 49",24.890643,75.394009,"Zilla Parishad School, Hospital Road, North Constituency"
3,630,"Government Girls High School, Temple Road - Booth No. 50",13.095196,81.599256,"Government Girls High School, Temple Road, North Constituency"
3,631,"Temple Hall, Hospital Road - Booth No. 51",20.190259,84.302977,"Temple Hall, Hospital Road, North Constituency"
3,632,"Government Primary School, MG Road - Booth No. 52",13.847437,78.351181,"Government Primary School, MG Road, North Constituency"
3,633,"Town Hall, Gandhi Nagar - Booth No. 53",21.447075,78.932506,"Town Hall, Gandhi Nagar, North Constituency"
3,634,"Town Hall, Ambedkar Chowk - Booth No. 54",25.64446,74.542276,"Town Hall, Ambedkar Chowk, North Constituency"
